machine_id,time_stamp,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21
177,189,9.9986,0.25,100.0,489.05,605.98,1508.39,1332.38,10.52,15.5,393.26,2319.11,8842.78,1.26,45.84,370.65,2388.32,8179.31,8.7135,0.03,372,2319,100.0,28.37,17.04
177,190,25.0057,0.62,60.0,462.54,537.32,1270.96,1064.83,7.05,9.03,174.57,1916.28,8061.33,0.94,37.28,164.68,2029.2,7919.03,11.03,0.02,310,1915,84.93,14.23,8.4816
177,191,10.0051,0.25,100.0,489.05,605.48,1509.76,1323.51,10.52,15.5,393.62,2319.11,8850.8,1.26,45.91,370.39,2388.31,8185.26,8.7546,0.03,372,2319,100.0,28.37,17.0928
178,1,35.002,0.8415,100.0,449.44,555.96,1365.45,1138.0,5.48,8.0,193.54,2222.86,8338.32,1.02,41.82,182.59,2387.91,8066.5,9.3258,0.02,334,2223,100.0,14.74,8.8498
178,2,10.0049,0.25,100.0,489.05,604.63,1506.09,1310.76,10.52,15.5,393.92,2318.99,8778.55,1.26,45.44,370.98,2388.18,8125.87,8.6725,0.03,370,2319,100.0,28.44,17.1138
178,3,25.0076,0.62,60.0,462.54,536.67,1264.14,1053.42,7.05,9.02,175.2,1915.26,8002.4,0.94,36.7,164.92,2028.19,7880.49,10.8792,0.02,308,1915,84.93,14.37,8.6093
178,4,0.0016,0.0,100.0,518.67,642.96,1589.35,1413.9,14.62,21.61,553.03,2388.1,9051.52,1.3,47.62,521.32,2388.09,8130.58,8.428,0.03,393,2388,100.0,38.89,23.367
178,5,42.0006,0.8401,100.0,445.0,549.27,1357.8,1123.49,3.91,5.71,139.17,2211.84,8319.39,1.02,42.35,130.55,2387.87,8078.23,9.3733,0.02,330,2212,100.0,10.5,6.3399
178,6,42.0012,0.8414,100.0,445.0,549.79,1349.14,1120.73,3.91,5.71,138.2,2211.83,8323.03,1.02,42.16,130.31,2387.91,8083.01,9.3994,0.02,331,2212,100.0,10.71,6.3718
178,7,25.0016,0.62,60.0,462.54,536.72,1259.88,1037.14,7.05,9.02,175.63,1915.26,8013.86,0.94,36.7,164.55,2028.18,7872.03,10.899,0.02,306,1915,84.93,14.32,8.6285
178,8,34.9989,0.84,100.0,449.44,556.19,1366.43,1131.91,5.48,8.0,193.74,2222.95,8343.74,1.02,41.94,183.17,2388.01,8064.69,9.323,0.02,335,2223,100.0,14.89,8.8544
178,9,42.0026,0.8417,100.0,445.0,549.67,1352.06,1124.94,3.91,5.71,138.74,2211.84,8321.23,1.02,42.14,130.62,2387.92,8086.87,9.385,0.02,331,2212,100.0,10.65,6.2656
178,10,24.998,0.6219,60.0,462.54,536.86,1265.09,1041.12,7.05,9.02,175.84,1915.31,8019.1,0.94,36.66,164.49,2028.26,7877.94,10.8987,0.02,307,1915,84.93,14.18,8.6031
178,11,10.0049,0.2508,100.0,489.05,604.52,1502.73,1307.72,10.52,15.49,394.67,2318.9,8782.34,1.26,45.4,371.4,2388.2,8126.57,8.7083,0.03,368,2319,100.0,28.48,17.1663
178,12,0.0011,0.0006,100.0,518.67,642.36,1588.1,1406.36,14.62,21.61,553.33,2388.16,9053.66,1.3,47.51,521.35,2388.14,8132.36,8.4346,0.03,392,2388,100.0,38.76,23.4091
178,13,10.0045,0.2514,100.0,489.05,604.74,1499.97,1305.62,10.52,15.49,394.02,2318.95,8779.09,1.26,45.52,371.91,2388.16,8125.09,8.6664,0.03,369,2319,100.0,28.58,17.1695
178,14,0.0019,0.0,100.0,518.67,642.42,1585.79,1411.45,14.62,21.61,553.85,2388.15,9054.35,1.3,47.56,521.3,2388.14,8135.76,8.4394,0.03,393,2388,100.0,38.95,23.2957
178,15,35.0021,0.8412,100.0,449.44,555.48,1365.83,1130.97,5.48,8.0,194.33,2222.9,8352.0,1.02,41.9,182.5,2387.99,8058.49,9.3409,0.02,335,2223,100.0,14.84,8.7498
178,16,41.998,0.8419,100.0,445.0,548.97,1357.09,1122.26,3.91,5.71,139.41,2211.85,8325.78,1.02,42.32,130.74,2387.89,8084.09,9.3574,0.02,332,2212,100.0,10.58,6.3264
178,17,42.0011,0.84,100.0,445.0,549.08,1354.08,1124.13,3.91,5.71,138.25,2211.84,8321.65,1.02,42.11,130.91,2387.94,8083.2,9.4002,0.02,330,2212,100.0,10.61,6.2901
178,18,25.0004,0.6201,60.0,462.54,536.32,1258.0,1047.54,7.05,9.03,175.02,1915.29,8007.55,0.94,36.81,164.76,2028.22,7876.18,10.9208,0.02,308,1915,84.93,14.45,8.5951
178,19,20.0007,0.7,100.0,491.19,607.88,1483.97,1251.19,9.35,13.66,334.38,2323.95,8725.73,1.08,44.35,314.87,2388.17,8058.22,9.2342,0.02,364,2324,100.0,24.39,14.5718
178,20,41.9994,0.84,100.0,445.0,549.9,1358.93,1124.82,3.91,5.71,138.14,2211.87,8320.55,1.02,42.15,130.19,2387.87,8084.53,9.398,0.02,331,2212,100.0,10.56,6.4276
178,21,20.0036,0.7007,100.0,491.19,607.53,1482.29,1256.57,9.35,13.66,334.88,2323.97,8725.81,1.08,44.5,314.91,2388.1,8058.76,9.2654,0.02,366,2324,100.0,24.67,14.697
178,22,0.0018,0.0011,100.0,518.67,642.64,1590.91,1410.16,14.62,21.61,553.81,2388.07,9052.75,1.3,47.51,522.14,2388.09,8134.03,8.4625,0.03,392,2388,100.0,38.78,23.3043
178,23,10.0035,0.2505,100.0,489.05,605.12,1506.62,1311.99,10.52,15.49,394.51,2319.05,8777.28,1.26,45.46,371.49,2388.11,8125.21,8.6735,0.03,369,2319,100.0,28.64,17.1181
178,24,42.003,0.84,100.0,445.0,549.63,1347.92,1128.69,3.91,5.71,138.35,2211.84,8319.26,1.02,41.89,130.25,2387.87,8084.98,9.3503,0.02,331,2212,100.0,10.35,6.4065
178,25,42.0067,0.8409,100.0,445.0,549.38,1361.08,1125.28,3.91,5.71,138.11,2211.82,8322.54,1.02,42.17,131.08,2387.96,8083.15,9.3883,0.02,330,2212,100.0,10.72,6.3475
178,26,42.0004,0.8414,100.0,445.0,549.71,1361.33,1126.55,3.91,5.71,138.54,2211.81,8329.96,1.02,41.98,130.96,2387.89,8082.78,9.365,0.02,330,2212,100.0,10.53,6.4433
178,27,42.0019,0.84,100.0,445.0,549.54,1351.32,1124.42,3.91,5.71,138.85,2211.78,8323.39,1.02,42.3,130.95,2387.88,8083.32,9.3537,0.02,331,2212,100.0,10.55,6.4056
178,28,42.0006,0.8419,100.0,445.0,549.37,1353.57,1126.84,3.91,5.71,138.46,2211.81,8326.06,1.02,42.22,130.51,2387.89,8083.8,9.351,0.02,331,2212,100.0,10.54,6.4095
178,29,10.0072,0.2516,100.0,489.05,604.89,1505.61,1318.32,10.52,15.49,394.97,2318.93,8770.19,1.26,45.46,371.62,2388.17,8123.64,8.6656,0.03,370,2319,100.0,28.59,17.1283
178,30,0.0009,0.0007,100.0,518.67,642.87,1588.39,1409.62,14.62,21.61,553.32,2388.14,9055.19,1.3,47.66,521.45,2388.16,8134.75,8.4552,0.03,393,2388,100.0,38.84,23.2144
178,31,10.0041,0.25,100.0,489.05,604.66,1496.67,1303.05,10.52,15.49,393.76,2318.95,8770.62,1.26,45.5,371.31,2388.2,8131.54,8.616,0.03,368,2319,100.0,28.56,17.1735
178,32,42.0079,0.84,100.0,445.0,549.06,1350.06,1128.28,3.91,5.72,138.36,2211.86,8315.79,1.02,42.23,130.98,2387.87,8077.93,9.3794,0.02,331,2212,100.0,10.57,6.2984
178,33,0.0029,0.0013,100.0,518.67,642.25,1590.12,1404.31,14.62,21.61,553.58,2388.14,9058.13,1.3,47.34,521.56,2388.09,8130.92,8.3963,0.03,393,2388,100.0,38.64,23.2322
178,34,20.001,0.7,100.0,491.19,607.51,1490.98,1255.1,9.35,13.65,334.63,2323.97,8722.33,1.08,44.5,314.96,2388.08,8060.37,9.1893,0.03,364,2324,100.0,24.37,14.706
178,35,25.0044,0.6201,60.0,462.54,536.89,1267.65,1051.12,7.05,9.03,176.05,1915.28,8011.16,0.94,36.85,164.31,2028.24,7871.4,10.9389,0.02,308,1915,84.93,14.25,8.4271
178,36,20.0023,0.7,100.0,491.19,607.33,1487.76,1252.9,9.35,13.65,333.34,2323.99,8726.16,1.08,44.42,315.04,2388.13,8055.31,9.2408,0.02,365,2324,100.0,24.37,14.6906
178,37,25.0067,0.6201,60.0,462.54,537.25,1267.75,1048.38,7.05,9.03,175.68,1915.3,8012.84,0.94,36.84,164.14,2028.17,7866.67,10.9236,0.02,308,1915,84.93,14.33,8.4687
178,38,0.0019,0.0,100.0,518.67,643.0,1587.58,1414.83,14.62,21.61,553.44,2388.11,9047.24,1.3,47.6,521.21,2388.15,8134.58,8.4374,0.03,392,2388,100.0,38.72,23.2397
178,39,34.9993,0.8419,100.0,449.44,555.37,1363.66,1128.22,5.48,8.0,194.16,2222.93,8344.2,1.02,42.01,183.29,2388.01,8069.36,9.3139,0.02,335,2223,100.0,14.93,8.8477
178,40,25.0074,0.6203,60.0,462.54,536.53,1264.72,1052.26,7.05,9.03,174.82,1915.31,8007.19,0.94,36.66,164.65,2028.23,7871.08,10.8994,0.02,306,1915,84.93,14.14,8.5673
178,41,25.0059,0.622,60.0,462.54,536.68,1260.53,1053.99,7.05,9.02,175.63,1915.26,8009.68,0.94,36.64,164.89,2028.14,7869.85,10.8902,0.02,308,1915,84.93,14.42,8.5078
178,42,35.0042,0.8405,100.0,449.44,555.61,1365.78,1137.66,5.48,8.0,194.33,2222.88,8348.24,1.02,42.02,183.35,2388.01,8067.57,9.3109,0.02,336,2223,100.0,14.69,8.8292
178,43,0.0026,0.0012,100.0,518.67,643.0,1587.8,1407.75,14.62,21.61,554.01,2388.07,9050.24,1.3,47.63,521.11,2388.15,8133.46,8.4403,0.03,395,2388,100.0,38.94,23.2546
178,44,41.9981,0.8401,100.0,445.0,550.04,1356.74,1134.66,3.91,5.71,138.7,2211.77,8317.68,1.02,41.91,130.25,2387.92,8081.37,9.3943,0.02,331,2212,100.0,10.79,6.3577
178,45,35.0013,0.84,100.0,449.44,555.47,1367.96,1141.38,5.48,8.0,194.9,2222.92,8346.14,1.02,41.86,183.05,2387.99,8063.55,9.354,0.02,332,2223,100.0,14.76,8.8482
178,46,19.9983,0.7004,100.0,491.19,607.52,1485.03,1253.71,9.35,13.66,334.24,2324.01,8716.9,1.08,44.51,314.84,2388.12,8058.44,9.2213,0.02,365,2324,100.0,24.31,14.8318
178,47,20.002,0.7,100.0,491.19,607.18,1488.72,1248.6,9.35,13.65,333.82,2323.94,8728.07,1.08,44.38,315.09,2388.11,8057.57,9.1997,0.02,365,2324,100.0,24.53,14.7761
178,48,35.007,0.84,100.0,449.44,555.36,1372.45,1130.35,5.48,8.0,194.3,2222.87,8353.02,1.02,41.86,183.18,2387.97,8067.31,9.3358,0.02,335,2223,100.0,14.79,8.7453
178,49,10.0041,0.25,100.0,489.05,605.21,1499.73,1314.81,10.52,15.49,394.35,2318.99,8776.52,1.26,45.4,371.55,2388.18,8128.03,8.6947,0.03,369,2319,100.0,28.48,17.0011
178,50,35.0015,0.841,100.0,449.44,556.04,1365.29,1128.12,5.48,8.0,194.65,2222.87,8340.47,1.02,41.93,182.66,2387.97,8068.32,9.3388,0.02,333,2223,100.0,14.81,8.7984
178,51,20.0066,0.7009,100.0,491.19,607.42,1486.38,1249.21,9.35,13.66,334.25,2323.98,8721.63,1.08,44.27,314.87,2388.14,8059.0,9.2011,0.02,365,2324,100.0,24.47,14.6548
178,52,25.0068,0.6215,60.0,462.54,536.7,1271.87,1053.77,7.05,9.03,175.32,1915.28,8009.02,0.94,36.99,164.72,2028.2,7874.82,10.8963,0.02,308,1915,84.93,14.33,8.6755
178,53,20.006,0.7,100.0,491.19,607.11,1488.72,1255.18,9.35,13.66,334.55,2323.97,8721.9,1.07,44.55,315.23,2388.07,8061.07,9.2371,0.02,366,2324,100.0,24.46,14.6524
178,54,35.0038,0.8417,100.0,449.44,555.65,1367.38,1126.78,5.48,8.0,194.93,2222.91,8347.35,1.02,42.05,183.23,2387.99,8067.12,9.331,0.02,334,2223,100.0,15.03,8.8565
179,1,10.0069,0.2503,100.0,489.05,604.76,1501.98,1308.23,10.52,15.49,395.33,2318.9,8762.13,1.26,45.14,371.5,2388.09,8116.27,8.6575,0.03,367,2319,100.0,28.59,17.2075
179,2,41.9998,0.84,100.0,445.0,549.53,1347.71,1122.83,3.91,5.71,138.96,2211.66,8305.01,1.02,41.97,130.51,2387.74,8073.01,9.3554,0.02,332,2212,100.0,10.54,6.3964
179,3,35.0028,0.84,100.0,449.44,555.4,1369.2,1125.77,5.48,8.0,195.12,2222.77,8334.94,1.02,41.86,183.13,2387.8,8053.18,9.3444,0.02,334,2223,100.0,14.74,8.8483
179,4,41.9988,0.8415,100.0,445.0,549.86,1349.71,1119.7,3.91,5.71,138.08,2211.67,8311.6,1.02,41.83,131.21,2387.7,8070.18,9.3437,0.02,329,2212,100.0,10.57,6.3526
179,5,42.0039,0.84,100.0,445.0,549.19,1351.83,1129.82,3.91,5.71,138.65,2211.67,8310.97,1.02,42.02,130.67,2387.8,8073.79,9.3354,0.02,330,2212,100.0,10.75,6.343
179,6,0.0028,0.0,100.0,518.67,642.09,1591.74,1411.09,14.62,21.61,554.23,2388.01,9044.51,1.3,47.41,521.45,2388.1,8132.49,8.413,0.03,393,2388,100.0,38.98,23.3573
179,7,42.0024,0.84,100.0,445.0,549.2,1340.4,1127.0,3.91,5.72,138.72,2211.66,8304.38,1.02,41.9,130.44,2387.76,8068.27,9.3751,0.02,331,2212,100.0,10.54,6.3167
179,8,20.0024,0.7019,100.0,491.19,607.65,1478.81,1253.95,9.35,13.65,335.2,2323.9,8709.89,1.08,44.22,315.55,2388.02,8046.37,9.2275,0.02,364,2324,100.0,24.4,14.6155
179,9,0.0022,0.0,100.0,518.67,642.59,1585.4,1408.0,14.62,21.61,553.84,2388.03,9045.53,1.3,47.31,521.61,2388.04,8126.27,8.4331,0.03,392,2388,100.0,38.93,23.2668
179,10,42.005,0.8404,100.0,445.0,549.6,1348.27,1119.83,3.91,5.71,138.34,2211.68,8309.41,1.02,42.17,130.78,2387.78,8071.35,9.3462,0.02,329,2212,100.0,10.74,6.3779
179,11,9.9997,0.25,100.0,489.05,605.27,1510.19,1302.43,10.52,15.49,394.89,2318.91,8768.46,1.26,45.51,371.72,2388.13,8121.81,8.6276,0.03,367,2319,100.0,28.61,17.1102
179,12,41.9984,0.841,100.0,445.0,548.91,1352.06,1116.54,3.91,5.71,139.05,2211.68,8308.43,1.02,42.12,130.58,2387.81,8077.39,9.3566,0.02,330,2212,100.0,10.7,6.356
179,13,42.0045,0.84,100.0,445.0,548.79,1352.7,1119.55,3.91,5.72,138.69,2211.68,8304.99,1.02,41.99,130.6,2387.81,8074.06,9.398,0.02,330,2212,100.0,10.55,6.4159
179,14,9.9982,0.2513,100.0,489.05,604.14,1503.67,1308.35,10.52,15.49,394.31,2318.87,8761.47,1.26,45.43,371.39,2388.1,8116.57,8.6612,0.03,368,2319,100.0,28.44,17.1837
179,15,10.0011,0.2516,100.0,489.05,604.78,1500.46,1304.37,10.52,15.49,394.17,2318.91,8762.08,1.26,45.35,371.71,2388.1,8119.43,8.6683,0.03,368,2319,100.0,28.74,17.0782
179,16,42.0061,0.84,100.0,445.0,549.43,1350.75,1121.58,3.91,5.71,139.0,2211.7,8318.27,1.02,41.98,130.82,2387.74,8071.25,9.3408,0.02,329,2212,100.0,10.72,6.2468
179,17,42.0,0.84,100.0,445.0,549.78,1350.87,1111.09,3.91,5.72,138.91,2211.72,8313.99,1.02,41.72,130.71,2387.8,8075.69,9.3567,0.02,331,2212,100.0,10.54,6.4178
179,18,42.0025,0.84,100.0,445.0,549.25,1348.03,1119.27,3.91,5.71,138.67,2211.76,8307.29,1.02,42.15,130.54,2387.73,8073.15,9.3593,0.02,331,2212,100.0,10.64,6.3441
179,19,25.005,0.62,60.0,462.54,536.47,1262.53,1043.83,7.05,9.02,175.44,1915.17,8010.84,0.94,36.68,164.25,2028.05,7867.14,10.8605,0.02,307,1915,84.93,14.24,8.6426
179,20,25.0013,0.62,60.0,462.54,536.58,1258.02,1046.85,7.05,9.02,175.79,1915.18,8004.75,0.94,36.64,164.61,2028.05,7866.26,10.9084,0.02,305,1915,84.93,14.3,8.6277
179,21,35.0001,0.8409,100.0,449.44,555.81,1359.37,1120.93,5.48,8.0,194.63,2222.76,8340.36,1.03,41.94,182.99,2387.76,8058.05,9.3026,0.02,334,2223,100.0,14.78,9.0086
179,22,0.0021,0.0014,100.0,518.67,641.63,1578.26,1408.08,14.62,21.61,553.87,2388.07,9038.7,1.3,47.34,522.34,2388.07,8124.66,8.4187,0.03,392,2388,100.0,38.98,23.3664
179,23,0.002,0.0,100.0,518.67,642.2,1591.05,1400.29,14.62,21.61,553.67,2388.12,9049.99,1.3,47.25,521.95,2388.13,8126.55,8.4122,0.03,392,2388,100.0,38.82,23.2748
179,24,25.007,0.62,60.0,462.54,536.68,1258.71,1048.77,7.05,9.03,176.33,1915.18,8009.83,0.94,36.75,164.69,2028.0,7871.55,10.8718,0.02,305,1915,84.93,14.34,8.4854
179,25,35.0042,0.84,100.0,449.44,555.73,1370.31,1123.91,5.48,8.0,194.68,2222.77,8342.18,1.02,41.82,183.03,2387.85,8059.43,9.3576,0.02,335,2223,100.0,14.8,8.7996
179,26,10.0038,0.25,100.0,489.05,604.75,1494.9,1303.97,10.52,15.49,393.88,2318.89,8762.38,1.26,45.42,371.79,2388.08,8125.48,8.6272,0.03,370,2319,100.0,28.47,17.2609
179,27,35.0006,0.84,100.0,449.44,555.77,1365.03,1125.16,5.48,8.0,194.24,2222.77,8337.73,1.02,41.66,183.02,2387.82,8058.48,9.311,0.02,332,2223,100.0,15.01,8.9752
179,28,0.0008,0.0,100.0,518.67,641.81,1585.32,1409.98,14.62,21.61,553.96,2388.11,9041.17,1.3,47.41,521.52,2388.08,8127.19,8.4241,0.03,392,2388,100.0,38.93,23.3727
179,29,41.999,0.84,100.0,445.0,549.13,1351.88,1124.27,3.91,5.71,138.55,2211.7,8312.82,1.02,41.99,130.88,2387.76,8071.71,9.3377,0.02,331,2212,100.0,10.62,6.4111
179,30,10.0021,0.2504,100.0,489.05,604.52,1499.99,1309.94,10.52,15.49,394.63,2318.95,8759.58,1.26,45.51,371.95,2388.09,8117.33,8.6469,0.03,369,2319,100.0,28.68,17.1023
179,31,25.0053,0.62,60.0,462.54,536.67,1265.8,1043.02,7.05,9.02,175.82,1915.18,7996.87,0.94,36.85,164.77,2028.02,7863.44,10.8995,0.02,308,1915,84.93,14.5,8.5898
179,32,42.0064,0.8409,100.0,445.0,549.03,1358.41,1126.67,3.91,5.71,139.09,2211.73,8315.83,1.02,42.03,130.53,2387.82,8077.48,9.413,0.02,331,2212,100.0,10.82,6.4178
179,33,41.9987,0.8404,100.0,445.0,549.52,1347.66,1127.4,3.91,5.71,139.19,2211.69,8311.3,1.02,41.96,130.63,2387.81,8075.06,9.3295,0.02,330,2212,100.0,10.57,6.4012
179,34,0.0016,0.0,100.0,518.67,642.63,1584.42,1400.15,14.62,21.61,552.52,2388.09,9040.61,1.3,47.48,521.57,2388.13,8128.88,8.4231,0.03,391,2388,100.0,38.87,23.3215
179,35,42.0055,0.84,100.0,445.0,549.1,1344.75,1121.59,3.91,5.71,138.5,2211.73,8309.97,1.02,41.93,130.27,2387.8,8076.01,9.3744,0.02,333,2212,100.0,10.62,6.3583
179,36,10.0008,0.2516,100.0,489.05,605.13,1502.37,1305.23,10.52,15.49,395.07,2318.94,8765.52,1.26,45.32,371.55,2388.14,8120.93,8.6287,0.03,368,2319,100.0,28.52,17.0594
179,37,35.0048,0.8414,100.0,449.44,555.37,1363.78,1127.26,5.48,8.0,194.49,2222.74,8338.32,1.02,41.92,183.09,2387.78,8059.99,9.3201,0.02,333,2223,100.0,14.76,8.8471
179,38,25.0057,0.6203,60.0,462.54,536.37,1257.05,1044.63,7.05,9.03,175.7,1915.2,8000.08,0.94,36.69,164.33,2028.02,7863.51,10.8816,0.02,306,1915,84.93,14.23,8.6336
179,39,42.0035,0.84,100.0,445.0,549.13,1352.39,1123.48,3.91,5.72,138.57,2211.74,8309.08,1.02,42.13,130.75,2387.8,8070.21,9.3531,0.02,332,2212,100.0,10.6,6.3429
179,40,25.0052,0.62,60.0,462.54,536.55,1263.62,1040.04,7.05,9.02,175.92,1915.12,8008.82,0.94,36.76,164.98,2028.07,7867.82,10.9119,0.02,307,1915,84.93,14.36,8.5899
179,41,42.0005,0.8406,100.0,445.0,549.4,1344.03,1114.95,3.91,5.71,138.24,2211.67,8306.88,1.02,41.89,129.97,2387.81,8073.62,9.3398,0.02,329,2212,100.0,10.7,6.297
179,42,35.0035,0.8414,100.0,449.44,555.47,1361.74,1123.6,5.48,8.0,194.33,2222.8,8339.27,1.02,41.85,182.89,2387.9,8058.87,9.3171,0.02,334,2223,100.0,14.8,8.938
179,43,25.0049,0.62,60.0,462.54,536.85,1259.3,1041.99,7.05,9.02,175.54,1915.17,8003.16,0.94,36.76,163.9,2028.12,7863.19,10.8664,0.02,307,1915,84.93,14.19,8.5971
179,44,10.006,0.25,100.0,489.05,604.63,1495.16,1306.11,10.52,15.49,395.07,2318.92,8774.61,1.26,45.37,371.77,2388.08,8118.84,8.6461,0.03,369,2319,100.0,28.58,17.1131
179,45,10.0052,0.25,100.0,489.05,604.82,1496.43,1299.73,10.52,15.49,394.21,2318.98,8770.79,1.26,45.34,372.23,2388.07,8118.18,8.6161,0.03,368,2319,100.0,28.53,17.1167
179,46,10.0064,0.25,100.0,489.05,605.16,1501.35,1308.13,10.52,15.49,395.1,2318.95,8763.01,1.26,45.28,371.59,2388.09,8123.99,8.6541,0.03,368,2319,100.0,28.51,17.2188
179,47,41.9992,0.8409,100.0,445.0,549.45,1345.83,1126.87,3.91,5.71,138.47,2211.68,8308.53,1.02,41.95,130.55,2387.7,8072.72,9.361,0.02,330,2212,100.0,10.72,6.362
179,48,41.9988,0.8416,100.0,445.0,549.67,1349.74,1127.54,3.91,5.71,138.33,2211.71,8308.73,1.02,41.97,130.28,2387.72,8071.72,9.3639,0.02,330,2212,100.0,10.49,6.306
179,49,42.0001,0.84,100.0,445.0,549.39,1347.0,1122.53,3.91,5.72,137.69,2211.64,8313.2,1.02,42.0,130.39,2387.74,8070.12,9.3738,0.02,332,2212,100.0,10.53,6.4308
179,50,42.0054,0.84,100.0,445.0,549.18,1351.86,1122.55,3.91,5.71,139.07,2211.72,8316.53,1.02,42.01,130.77,2387.74,8072.41,9.3623,0.02,331,2212,100.0,10.54,6.4176
179,51,25.0025,0.6208,60.0,462.54,536.47,1257.34,1048.39,7.05,9.02,175.53,1915.17,7999.01,0.94,36.76,164.74,2028.09,7864.67,10.8616,0.02,306,1915,84.93,14.28,8.5911
179,52,25.002,0.62,60.0,462.54,536.75,1258.29,1043.72,7.05,9.03,175.67,1915.14,8000.49,0.94,36.69,164.74,2028.06,7865.37,10.8904,0.02,308,1915,84.93,14.26,8.5521
179,53,42.0014,0.8401,100.0,445.0,549.33,1344.8,1124.16,3.91,5.71,138.63,2211.65,8306.82,1.02,41.95,130.75,2387.73,8072.68,9.3612,0.02,330,2212,100.0,10.6,6.3731
179,54,20.0056,0.7014,100.0,491.19,607.67,1484.85,1246.58,9.35,13.65,334.76,2323.93,8706.16,1.08,44.25,314.88,2388.02,8052.43,9.2093,0.02,362,2324,100.0,24.54,14.5442
179,55,10.0055,0.2506,100.0,489.05,604.75,1498.53,1308.37,10.52,15.49,394.69,2318.9,8772.85,1.26,45.46,371.96,2388.09,8122.01,8.6305,0.03,367,2319,100.0,28.56,17.1964
179,56,42.0002,0.8416,100.0,445.0,549.51,1359.01,1118.55,3.91,5.71,138.66,2211.64,8312.54,1.02,42.07,130.58,2387.71,8076.72,9.3519,0.02,330,2212,100.0,10.44,6.4457
179,57,25.0023,0.6219,60.0,462.54,536.59,1264.71,1048.71,7.05,9.02,175.87,1915.17,8002.66,0.94,36.7,164.75,2028.02,7863.62,10.8846,0.02,307,1915,84.93,14.12,8.5078
179,58,0.0015,0.0011,100.0,518.67,642.63,1587.04,1400.3,14.62,21.61,553.76,2388.13,9053.29,1.3,47.37,521.87,2388.08,8128.99,8.4336,0.03,392,2388,100.0,38.9,23.3772
179,59,41.9987,0.84,100.0,445.0,549.5,1345.77,1129.07,3.91,5.71,138.48,2211.66,8313.92,1.02,42.0,129.63,2387.72,8070.68,9.351,0.02,330,2212,100.0,10.56,6.3409
179,60,0.0024,0.0,100.0,518.67,642.5,1588.84,1405.45,14.62,21.61,553.38,2388.08,9047.54,1.3,47.43,521.91,2388.1,8123.62,8.4499,0.03,394,2388,100.0,38.85,23.3111
179,61,41.9986,0.8416,100.0,445.0,548.96,1354.83,1121.6,3.91,5.71,138.26,2211.73,8307.2,1.02,42.04,130.35,2387.83,8071.93,9.3708,0.02,330,2212,100.0,10.64,6.2747
179,62,0.0022,0.0,100.0,518.67,642.35,1585.51,1406.41,14.62,21.61,552.76,2388.1,9041.62,1.3,47.68,521.85,2388.14,8123.32,8.4205,0.03,392,2388,100.0,38.79,23.318
179,63,25.0016,0.62,60.0,462.54,536.47,1266.16,1047.63,7.05,9.03,175.27,1915.15,7996.98,0.94,36.7,165.05,2028.03,7867.84,10.8797,0.02,308,1915,84.93,14.38,8.5707
179,64,19.9987,0.7,100.0,491.19,607.22,1487.81,1249.09,9.35,13.66,335.01,2323.93,8712.3,1.08,44.3,314.81,2388.05,8053.91,9.1948,0.02,364,2324,100.0,24.41,14.6928
179,65,42.0076,0.8416,100.0,445.0,549.39,1347.9,1127.56,3.91,5.72,138.69,2211.72,8310.55,1.02,42.05,130.27,2387.8,8072.32,9.3847,0.02,331,2212,100.0,10.45,6.3947
179,66,20.003,0.7,100.0,491.19,607.49,1481.64,1251.82,9.35,13.66,334.62,2323.87,8702.03,1.08,44.51,315.24,2388.04,8045.81,9.2241,0.02,364,2324,100.0,24.38,14.7507
179,67,34.9986,0.84,100.0,449.44,555.55,1362.53,1135.16,5.48,8.0,193.65,2222.7,8338.37,1.02,41.89,183.18,2387.79,8055.3,9.2974,0.02,333,2223,100.0,14.96,8.8606
179,68,20.006,0.7,100.0,491.19,606.9,1481.06,1251.0,9.35,13.66,335.08,2323.9,8711.43,1.08,44.28,315.39,2388.04,8049.69,9.2305,0.02,364,2324,100.0,24.41,14.7223
179,69,19.9991,0.7009,100.0,491.19,607.05,1482.99,1249.04,9.35,13.66,334.41,2323.88,8706.18,1.08,44.41,314.16,2388.05,8053.67,9.2165,0.02,365,2324,100.0,24.46,14.7381
179,70,20.0065,0.7009,100.0,491.19,606.76,1483.92,1253.22,9.35,13.65,334.41,2323.89,8709.33,1.08,44.38,315.08,2388.07,8052.59,9.1874,0.02,365,2324,100.0,24.64,14.6705
179,71,19.9991,0.7,100.0,491.19,607.53,1485.7,1258.02,9.35,13.66,334.37,2323.94,8713.54,1.08,44.33,314.89,2387.99,8050.17,9.1954,0.02,364,2324,100.0,24.51,14.7531
179,72,20.0068,0.7007,100.0,491.19,607.33,1480.85,1253.31,9.35,13.66,334.88,2323.83,8711.08,1.08,44.45,314.63,2388.06,8050.26,9.2216,0.02,364,2324,100.0,24.54,14.6468
179,73,0.0001,0.0,100.0,518.67,642.44,1595.45,1402.69,14.62,21.61,554.21,2388.06,9041.87,1.3,47.58,521.24,2388.05,8125.64,8.4129,0.03,392,2388,100.0,38.93,23.3782
