Unit,Timestep,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,Timestamp,is_user
220,22,20.0069,0.7,100.0,491.19,607.38,1485.71,1256.48,9.35,13.65,334.44,2323.9,8711.67,1.08,44.35,315.09,2388.0,8048.33,9.2018,0.02,364,2324,100.0,24.59,14.7293,2023-02-20,1
220,23,20.006,0.7008,100.0,491.19,607.22,1484.24,1252.21,9.35,13.66,334.75,2323.87,8715.13,1.08,44.39,315.27,2388.07,8053.17,9.2515,0.02,364,2324,100.0,24.7,14.7029,2023-02-21,1
220,24,0.0007,0.0,100.0,518.67,642.54,1587.65,1409.29,14.62,21.61,553.54,2388.12,9041.28,1.3,47.44,522.1,2388.12,8119.26,8.401,0.03,394,2388,100.0,38.9,23.3415,2023-02-22,1
220,25,25.0075,0.621,60.0,462.54,537.0,1257.42,1050.42,7.05,9.03,175.51,1915.15,8006.19,0.94,36.71,165.03,2028.03,7863.29,10.9075,0.02,306,1915,84.93,14.27,8.6257,2023-02-23,1
220,26,41.9987,0.8407,100.0,445.0,549.95,1348.22,1125.38,3.91,5.71,138.37,2211.67,8312.64,1.02,41.87,130.91,2387.68,8075.5,9.3833,0.02,331,2212,100.0,10.64,6.3974,2023-02-24,1
220,27,42.008,0.84,100.0,445.0,548.73,1352.64,1123.84,3.91,5.71,138.72,2211.71,8309.09,1.02,42.03,130.32,2387.71,8079.51,9.3795,0.02,331,2212,100.0,10.71,6.2823,2023-02-25,1
220,28,0.0025,0.0,100.0,518.67,642.55,1590.79,1408.94,14.62,21.61,553.76,2388.14,9048.37,1.3,47.49,521.41,2388.08,8121.29,8.4244,0.03,391,2388,100.0,38.99,23.3978,2023-02-26,1
220,29,25.0005,0.62,60.0,462.54,537.29,1264.14,1044.17,7.05,9.03,175.15,1915.16,7998.97,0.94,36.8,164.9,2028.09,7865.43,10.9053,0.02,307,1915,84.93,14.26,8.5062,2023-02-27,1
220,30,42.0056,0.84,100.0,445.0,549.18,1351.93,1118.49,3.91,5.72,138.95,2211.69,8307.24,1.02,42.05,130.68,2387.69,8075.47,9.3661,0.02,330,2212,100.0,10.38,6.4481,2023-02-28,1
220,31,10.0004,0.2506,100.0,489.05,604.42,1493.98,1305.7,10.52,15.49,395.01,2318.92,8771.13,1.26,45.29,371.05,2388.1,8120.13,8.6215,0.03,369,2319,100.0,28.66,17.1754,2023-03-01,1
220,32,41.9993,0.84,100.0,445.0,549.49,1349.54,1113.22,3.91,5.71,138.27,2211.68,8302.0,1.02,41.93,130.81,2387.68,8077.87,9.3502,0.02,330,2212,100.0,10.57,6.2809,2023-03-02,1
220,33,34.9996,0.8402,100.0,449.44,555.76,1361.31,1123.35,5.48,8.0,194.62,2222.81,8337.1,1.03,41.74,183.16,2387.8,8057.3,9.3033,0.02,333,2223,100.0,14.87,9.0984,2023-03-03,1
220,34,0.0026,0.0,100.0,518.67,642.22,1587.39,1413.89,14.62,21.61,553.22,2388.12,9045.54,1.3,47.43,521.77,2388.07,8122.32,8.4281,0.03,392,2388,100.0,39.03,23.3243,2023-03-04,1
220,35,24.999,0.62,60.0,462.54,536.31,1259.39,1048.54,7.05,9.03,175.42,1915.16,8008.08,0.94,36.44,164.64,2028.09,7869.01,10.9097,0.02,307,1915,84.93,14.4,8.5421,2023-03-05,1
220,36,10.0015,0.25,100.0,489.05,604.48,1503.96,1301.83,10.52,15.49,394.2,2318.93,8764.18,1.26,45.48,371.96,2388.15,8124.3,8.6353,0.03,369,2319,100.0,28.67,17.1778,2023-03-06,1
220,37,35.0005,0.8416,100.0,449.44,555.47,1366.25,1121.52,5.48,8.0,195.33,2222.73,8345.54,1.02,41.92,183.2,2387.87,8064.38,9.3168,0.02,333,2223,100.0,14.86,8.8841,2023-03-07,1
220,38,10.0072,0.25,100.0,489.05,604.96,1499.3,1310.42,10.52,15.49,394.05,2318.88,8765.04,1.26,45.3,372.04,2388.16,8119.1,8.6596,0.03,369,2319,100.0,28.53,17.279,2023-03-08,1
220,39,25.0028,0.6219,60.0,462.54,536.85,1257.96,1052.07,7.05,9.03,175.02,1915.14,7999.96,0.94,36.61,164.3,2028.07,7868.2,10.8534,0.02,306,1915,84.93,14.31,8.5474,2023-03-09,1
220,40,34.9987,0.84,100.0,449.44,555.88,1357.46,1130.29,5.48,8.0,194.63,2222.78,8339.59,1.02,41.92,183.49,2387.87,8057.96,9.3172,0.02,334,2223,100.0,14.89,8.8717,2023-03-10,1
220,41,41.9993,0.84,100.0,445.0,549.71,1352.57,1127.28,3.91,5.71,138.44,2211.66,8306.38,1.02,41.98,130.53,2387.75,8072.44,9.3598,0.02,331,2212,100.0,10.53,6.2223,2023-03-11,1
220,42,42.0032,0.842,100.0,445.0,549.78,1353.36,1124.62,3.91,5.71,138.83,2211.71,8313.77,1.02,41.97,130.52,2387.8,8077.1,9.3946,0.02,331,2212,100.0,10.54,6.313,2023-03-12,1
220,43,0.0011,0.0013,100.0,518.67,642.64,1587.56,1406.4,14.62,21.61,553.61,2388.1,9043.46,1.3,47.29,521.42,2388.07,8124.83,8.4533,0.03,393,2388,100.0,38.8,23.3767,2023-03-13,1
220,44,19.9986,0.7,100.0,491.19,607.59,1478.25,1249.93,9.35,13.65,334.96,2323.92,8710.45,1.08,44.35,315.19,2388.04,8044.84,9.2296,0.02,365,2324,100.0,24.41,14.6377,2023-03-14,1
220,45,25.0047,0.621,60.0,462.54,536.82,1260.13,1041.62,7.05,9.02,175.15,1915.21,8003.14,0.94,36.75,165.25,2028.03,7863.34,10.8989,0.02,307,1915,84.93,14.17,8.6015,2023-03-15,1
220,46,19.9993,0.7001,100.0,491.19,607.29,1487.51,1244.43,9.35,13.66,334.58,2323.92,8719.9,1.07,44.21,315.53,2388.06,8052.64,9.2445,0.02,364,2324,100.0,24.56,14.6995,2023-03-16,1
220,47,10.0038,0.25,100.0,489.05,604.44,1502.97,1306.8,10.52,15.49,395.02,2318.92,8759.4,1.26,45.38,371.36,2388.15,8121.45,8.6487,0.03,369,2319,100.0,28.53,17.127,2023-03-17,1
220,48,25.0078,0.62,60.0,462.54,536.71,1256.66,1045.58,7.05,9.03,175.16,1915.21,8002.27,0.94,36.69,163.91,2028.08,7861.48,10.873,0.02,308,1915,84.93,14.22,8.6169,2023-03-18,1
220,49,42.007,0.84,100.0,445.0,549.81,1341.85,1130.45,3.91,5.71,139.07,2211.62,8311.84,1.02,41.96,130.51,2387.78,8071.96,9.3486,0.02,329,2212,100.0,10.82,6.3324,2023-03-19,1
220,50,41.9981,0.8406,100.0,445.0,549.59,1353.71,1128.74,3.91,5.71,138.84,2211.7,8312.17,1.02,41.98,130.61,2387.72,8074.61,9.3695,0.02,332,2212,100.0,10.67,6.4014,2023-03-20,1
220,51,24.9991,0.6211,60.0,462.54,536.17,1255.38,1044.8,7.05,9.02,174.82,1915.13,8003.39,0.94,36.82,165.28,2027.98,7863.33,10.917,0.02,306,1915,84.93,14.36,8.6095,2023-03-21,1
220,52,20.0009,0.7007,100.0,491.19,607.38,1486.35,1251.1,9.35,13.66,334.81,2323.92,8718.89,1.08,44.36,314.27,2388.02,8048.55,9.1981,0.02,364,2324,100.0,24.41,14.6599,2023-03-22,1
220,53,35.0039,0.84,100.0,449.44,555.04,1363.3,1130.13,5.48,8.0,195.18,2222.76,8346.73,1.02,41.83,183.28,2387.84,8055.86,9.3108,0.02,335,2223,100.0,14.93,8.898,2023-03-23,1
220,54,24.9997,0.6202,60.0,462.54,536.97,1262.36,1047.5,7.05,9.02,175.22,1915.12,8003.06,0.94,36.37,164.5,2028.02,7864.91,10.8906,0.02,307,1915,84.93,14.3,8.5661,2023-03-24,1
220,55,25.0042,0.6211,60.0,462.54,537.05,1251.62,1048.34,7.05,9.02,174.79,1915.2,8005.88,0.94,36.73,164.67,2028.06,7868.87,10.8516,0.02,306,1915,84.93,14.27,8.5548,2023-03-25,1
220,56,35.0047,0.84,100.0,449.44,555.53,1361.58,1124.93,5.48,8.0,194.25,2222.77,8343.82,1.02,41.86,183.15,2387.85,8057.99,9.2991,0.02,333,2223,100.0,14.77,8.8907,2023-03-26,1
220,57,0.0027,0.0005,100.0,518.67,642.57,1588.67,1404.09,14.62,21.61,553.89,2388.11,9039.59,1.3,47.4,521.54,2388.12,8125.86,8.4384,0.03,392,2388,100.0,38.79,23.3614,2023-03-27,1
220,58,42.0013,0.84,100.0,445.0,548.94,1348.87,1129.68,3.91,5.71,138.3,2211.73,8310.27,1.02,42.05,130.19,2387.76,8073.43,9.3603,0.02,331,2212,100.0,10.49,6.2787,2023-03-28,1
220,59,20.0049,0.7,100.0,491.19,607.29,1478.35,1247.8,9.35,13.66,335.09,2323.9,8714.47,1.08,44.61,314.77,2388.08,8053.09,9.2354,0.02,364,2324,100.0,24.54,14.7312,2023-03-29,1
220,60,42.0036,0.8413,100.0,445.0,549.37,1349.74,1124.89,3.91,5.72,138.15,2211.58,8308.79,1.02,42.21,130.17,2387.7,8074.31,9.364,0.02,329,2212,100.0,10.69,6.3492,2023-03-30,1
220,61,10.0037,0.2511,100.0,489.05,605.01,1503.72,1313.06,10.52,15.49,394.71,2318.96,8771.24,1.26,45.43,371.86,2388.06,8121.21,8.6393,0.03,371,2319,100.0,28.55,17.1667,2023-03-31,1
220,62,42.0056,0.84,100.0,445.0,549.62,1348.78,1123.2,3.91,5.71,138.61,2211.64,8318.93,1.02,42.06,130.51,2387.79,8068.95,9.3728,0.02,329,2212,100.0,10.45,6.2754,2023-04-01,1
220,63,42.0064,0.84,100.0,445.0,549.93,1357.05,1125.38,3.91,5.71,138.29,2211.66,8307.01,1.02,41.99,130.71,2387.68,8073.9,9.3758,0.02,330,2212,100.0,10.73,6.4296,2023-04-02,1
220,64,0.0026,0.0,100.0,518.67,642.62,1596.62,1405.41,14.62,21.61,553.64,2388.12,9038.63,1.3,47.42,521.52,2388.12,8125.29,8.4093,0.03,392,2388,100.0,38.87,23.2952,2023-04-03,1
220,65,35.0072,0.84,100.0,449.44,555.52,1365.55,1129.17,5.48,8.0,195.09,2222.73,8344.28,1.03,42.04,182.59,2387.86,8057.17,9.2867,0.02,333,2223,100.0,14.86,8.8804,2023-04-04,1
220,66,42.0042,0.8403,100.0,445.0,549.55,1350.04,1128.07,3.91,5.71,138.04,2211.68,8316.89,1.02,41.81,130.89,2387.73,8074.44,9.3581,0.02,333,2212,100.0,10.57,6.4329,2023-04-05,1
220,67,0.0009,0.0,100.0,518.67,642.15,1590.61,1403.86,14.62,21.61,553.71,2388.16,9040.24,1.3,47.53,521.88,2388.11,8119.74,8.4314,0.03,394,2388,100.0,38.93,23.3316,2023-04-06,1
220,68,42.0075,0.84,100.0,445.0,549.5,1354.6,1125.38,3.91,5.71,138.34,2211.7,8318.54,1.02,42.3,130.46,2387.73,8072.21,9.3791,0.02,331,2212,100.0,10.51,6.2913,2023-04-07,1
220,69,10.0047,0.2508,100.0,489.05,604.2,1491.92,1310.41,10.52,15.49,393.91,2318.96,8773.96,1.26,45.43,371.51,2388.1,8120.43,8.633,0.03,370,2319,100.0,28.52,17.1284,2023-04-08,1
220,70,9.9997,0.2509,100.0,489.05,604.81,1500.39,1306.92,10.52,15.5,393.89,2318.9,8764.08,1.26,45.45,371.7,2388.09,8121.09,8.6162,0.03,370,2319,100.0,28.59,17.1521,2023-04-09,1
220,71,42.0035,0.8416,100.0,445.0,549.11,1349.41,1122.44,3.91,5.71,138.4,2211.73,8308.88,1.02,42.07,130.38,2387.76,8075.19,9.3584,0.02,329,2212,100.0,10.81,6.3531,2023-04-10,1
220,72,10.0004,0.2501,100.0,489.05,604.74,1501.29,1309.13,10.52,15.5,394.58,2318.87,8769.99,1.26,45.58,371.59,2388.16,8120.26,8.6416,0.03,369,2319,100.0,28.51,17.1017,2023-04-11,1
220,73,9.9986,0.25,100.0,489.05,605.08,1499.37,1311.78,10.52,15.49,394.45,2318.93,8772.37,1.26,45.56,371.5,2388.11,8117.98,8.6635,0.03,371,2319,100.0,28.33,17.1236,2023-04-12,1
220,74,0.0012,0.0016,100.0,518.67,642.97,1589.44,1410.58,14.62,21.61,553.1,2388.11,9037.64,1.3,47.53,522.12,2388.15,8123.92,8.4566,0.03,394,2388,100.0,38.99,23.333,2023-04-13,1
220,75,0.0002,0.0,100.0,518.67,643.15,1578.22,1407.49,14.62,21.61,553.04,2388.11,9045.26,1.3,47.44,521.3,2388.14,8126.44,8.4194,0.03,392,2388,100.0,38.86,23.315,2023-04-14,1
220,76,25.005,0.6213,60.0,462.54,536.79,1253.74,1052.8,7.05,9.03,175.44,1915.18,7998.87,0.94,36.66,164.4,2028.03,7862.28,10.8539,0.02,308,1915,84.93,14.3,8.6267,2023-04-15,1
220,77,25.0,0.6207,60.0,462.54,536.58,1259.3,1046.32,7.05,9.02,175.64,1915.18,8003.92,0.94,36.71,164.78,2028.08,7871.91,10.8747,0.02,307,1915,84.93,14.13,8.5899,2023-04-16,1
220,78,35.0038,0.8403,100.0,449.44,555.6,1361.32,1129.25,5.48,8.0,194.35,2222.74,8334.8,1.02,41.87,183.46,2387.86,8053.18,9.3543,0.02,334,2223,100.0,14.88,8.9737,2023-04-17,1
220,79,0.0019,0.0,100.0,518.67,642.46,1591.84,1409.87,14.62,21.61,553.25,2388.15,9042.28,1.3,47.38,521.65,2388.04,8125.48,8.4461,0.03,392,2388,100.0,38.71,23.2522,2023-04-18,1
220,80,41.9984,0.84,100.0,445.0,549.62,1356.34,1123.35,3.91,5.71,138.93,2211.67,8307.01,1.02,42.13,130.12,2387.8,8077.15,9.337,0.02,330,2212,100.0,10.52,6.3756,2023-04-19,1
220,81,42.0072,0.84,100.0,445.0,549.55,1359.63,1127.36,3.91,5.71,137.87,2211.69,8316.99,1.02,42.2,130.6,2387.73,8077.91,9.3584,0.02,330,2212,100.0,10.59,6.3119,2023-04-20,1
220,82,42.0009,0.84,100.0,445.0,549.83,1355.96,1116.59,3.91,5.71,138.57,2211.65,8316.79,1.02,42.03,130.72,2387.74,8076.4,9.3565,0.02,330,2212,100.0,10.79,6.3721,2023-04-21,1
220,83,25.0017,0.6218,60.0,462.54,536.9,1253.78,1044.0,7.05,9.02,174.76,1915.14,8001.12,0.94,36.81,164.77,2028.07,7873.4,10.8792,0.02,309,1915,84.93,14.08,8.5351,2023-04-22,1
220,84,24.9981,0.6205,60.0,462.54,537.14,1260.06,1047.68,7.05,9.03,175.3,1915.19,8006.91,0.94,36.79,164.4,2028.08,7867.78,10.8941,0.02,308,1915,84.93,14.21,8.5531,2023-04-23,1
220,85,25.0,0.62,60.0,462.54,536.31,1259.72,1046.74,7.05,9.02,176.03,1915.19,8000.31,0.94,36.74,164.57,2028.05,7864.12,10.8946,0.02,307,1915,84.93,14.27,8.4889,2023-04-24,1
220,86,41.9993,0.84,100.0,445.0,549.96,1350.43,1119.12,3.91,5.71,139.1,2211.69,8307.27,1.02,42.22,130.4,2387.69,8075.19,9.3512,0.02,330,2212,100.0,10.47,6.2601,2023-04-25,1
220,87,25.0044,0.62,60.0,462.54,536.98,1262.14,1046.15,7.05,9.03,174.98,1915.17,8007.41,0.94,36.68,165.17,2028.04,7865.85,10.898,0.02,307,1915,84.93,14.24,8.5809,2023-04-26,1
220,88,41.9999,0.84,100.0,445.0,549.67,1347.22,1130.83,3.91,5.72,138.5,2211.68,8317.16,1.02,41.99,130.58,2387.81,8074.69,9.3732,0.02,330,2212,100.0,10.71,6.3093,2023-04-27,1
220,89,25.0002,0.62,60.0,462.54,537.12,1265.43,1047.12,7.05,9.03,176.08,1915.2,8004.07,0.94,36.72,164.64,2028.06,7870.64,10.9132,0.02,306,1915,84.93,14.1,8.5999,2023-04-28,1
220,90,20.0004,0.7,100.0,491.19,607.78,1480.86,1247.84,9.35,13.66,334.6,2323.91,8710.73,1.08,44.38,314.54,2388.07,8052.97,9.2234,0.02,364,2324,100.0,24.52,14.7357,2023-04-29,1
220,91,0.0009,0.0012,100.0,518.67,642.22,1594.48,1408.34,14.62,21.61,554.22,2388.1,9043.24,1.3,47.56,521.35,2388.11,8129.3,8.4341,0.03,392,2388,100.0,38.93,23.3565,2023-04-30,1
220,92,42.0062,0.84,100.0,445.0,549.82,1356.99,1131.18,3.91,5.71,138.1,2211.69,8304.06,1.02,42.0,130.36,2387.75,8069.22,9.3859,0.02,332,2212,100.0,10.56,6.41,2023-05-01,1
220,93,19.9994,0.7001,100.0,491.19,607.22,1483.99,1251.42,9.35,13.65,334.65,2323.95,8718.08,1.08,44.34,314.49,2388.07,8049.65,9.2165,0.02,365,2324,100.0,24.45,14.7545,2023-05-02,1
220,94,0.0001,0.0,100.0,518.67,643.15,1585.1,1414.62,14.62,21.61,553.4,2388.12,9036.11,1.3,47.57,520.94,2388.21,8124.83,8.452,0.03,394,2388,100.0,38.9,23.2675,2023-05-03,1
220,95,19.9994,0.7,100.0,491.19,607.46,1485.47,1257.88,9.35,13.65,334.82,2323.91,8717.59,1.08,44.64,315.11,2388.05,8046.2,9.2285,0.02,367,2324,100.0,24.55,14.7165,2023-05-04,1
220,96,20.0033,0.7,100.0,491.19,607.46,1479.26,1249.96,9.35,13.66,333.9,2323.97,8711.23,1.08,44.44,314.8,2388.13,8055.02,9.2553,0.02,364,2324,100.0,24.31,14.5707,2023-05-05,1
220,97,42.0068,0.84,100.0,445.0,549.22,1345.4,1119.94,3.91,5.72,138.9,2211.68,8310.88,1.02,41.95,130.71,2387.75,8076.13,9.3688,0.02,331,2212,100.0,10.68,6.3907,2023-05-06,1
220,98,0.002,0.0005,100.0,518.67,642.98,1586.73,1411.89,14.62,21.61,553.1,2388.17,9049.91,1.3,47.54,521.9,2388.11,8121.9,8.4646,0.03,392,2388,100.0,39.02,23.2613,2023-05-07,1
220,99,42.0071,0.8412,100.0,445.0,549.41,1356.61,1128.56,3.91,5.71,139.11,2211.74,8313.12,1.02,42.01,130.19,2387.76,8073.49,9.383,0.02,330,2212,100.0,10.6,6.3088,2023-05-08,1
220,100,42.0017,0.84,100.0,445.0,549.34,1351.46,1126.09,3.91,5.71,138.41,2211.7,8307.52,1.02,42.16,130.16,2387.75,8073.78,9.4127,0.02,332,2212,100.0,10.42,6.3338,2023-05-09,1
220,101,24.9996,0.62,60.0,462.54,536.53,1268.65,1054.19,7.05,9.03,175.78,1915.19,8003.56,0.94,36.85,164.76,2028.04,7865.37,10.89,0.02,306,1915,84.93,14.39,8.55,2023-05-10,1
220,102,25.0035,0.6208,60.0,462.54,536.55,1262.51,1045.25,7.05,9.03,175.51,1915.22,8005.96,0.94,36.77,164.69,2028.13,7869.37,10.884,0.02,307,1915,84.93,14.25,8.5707,2023-05-11,1
220,103,42.0047,0.841,100.0,445.0,549.5,1359.09,1125.16,3.91,5.72,138.85,2211.67,8311.28,1.02,42.1,130.85,2387.8,8075.94,9.3898,0.02,331,2212,100.0,10.54,6.3676,2023-05-12,1
220,104,20.0022,0.7,100.0,491.19,607.67,1483.85,1251.47,9.35,13.65,333.82,2323.93,8713.27,1.08,44.45,314.81,2388.05,8054.79,9.2514,0.03,365,2324,100.0,24.6,14.7304,2023-05-13,1
220,105,10.0013,0.2519,100.0,489.05,605.15,1497.46,1304.93,10.52,15.49,394.16,2318.93,8767.0,1.26,45.46,371.58,2388.13,8120.56,8.6371,0.03,370,2319,100.0,28.53,17.1168,2023-05-14,1
220,106,20.0072,0.7,100.0,491.19,607.44,1490.39,1259.22,9.35,13.66,334.68,2323.92,8708.25,1.07,44.48,314.85,2388.09,8042.15,9.2139,0.02,365,2324,100.0,24.58,14.7092,2023-05-15,1
220,107,41.9982,0.84,100.0,445.0,549.55,1351.58,1129.02,3.91,5.71,138.28,2211.72,8312.41,1.02,42.26,129.97,2387.78,8074.99,9.3577,0.02,331,2212,100.0,10.71,6.4002,2023-05-16,1
220,108,35.0026,0.84,100.0,449.44,555.83,1366.12,1128.27,5.48,8.0,194.53,2222.75,8343.53,1.02,41.94,182.57,2387.91,8054.48,9.3021,0.02,334,2223,100.0,14.77,8.8239,2023-05-17,1
220,109,35.005,0.84,100.0,449.44,555.75,1364.17,1121.65,5.48,8.0,194.4,2222.72,8335.49,1.02,41.95,183.1,2387.94,8059.72,9.3066,0.02,332,2223,100.0,14.71,8.8731,2023-05-18,1
220,110,35.004,0.84,100.0,449.44,555.83,1367.87,1126.52,5.48,8.0,193.88,2222.8,8337.41,1.02,41.8,183.13,2387.89,8057.29,9.3186,0.02,333,2223,100.0,14.94,8.8411,2023-05-19,1
220,111,20.0013,0.7,100.0,491.19,607.38,1488.25,1255.55,9.35,13.66,334.79,2323.98,8714.86,1.08,44.49,314.68,2388.08,8048.37,9.2187,0.02,364,2324,100.0,24.49,14.6602,2023-05-20,1
220,112,42.0025,0.84,100.0,445.0,549.88,1348.04,1127.47,3.91,5.71,138.29,2211.7,8308.03,1.02,41.99,130.44,2387.71,8076.71,9.3974,0.02,330,2212,100.0,10.59,6.4184,2023-05-21,1
220,113,35.0036,0.84,100.0,449.44,556.36,1357.46,1131.33,5.48,8.0,194.42,2222.7,8338.95,1.02,41.98,183.0,2387.8,8059.03,9.3761,0.02,334,2223,100.0,14.9,8.8667,2023-05-22,1
220,114,42.0002,0.8407,100.0,445.0,549.21,1351.21,1126.93,3.91,5.71,138.86,2211.67,8309.36,1.02,42.14,130.68,2387.78,8079.48,9.3929,0.02,331,2212,100.0,10.74,6.3561,2023-05-23,1
220,115,42.0044,0.8418,100.0,445.0,549.28,1356.72,1126.9,3.91,5.71,138.57,2211.7,8317.49,1.02,42.04,130.59,2387.73,8075.61,9.3854,0.02,332,2212,100.0,10.62,6.3552,2023-05-24,1
220,116,35.001,0.8401,100.0,449.44,555.72,1367.35,1124.67,5.48,8.0,194.58,2222.8,8346.61,1.02,42.04,182.93,2387.85,8062.12,9.3566,0.02,333,2223,100.0,14.9,8.9087,2023-05-25,1
220,117,10.0002,0.25,100.0,489.05,604.86,1500.0,1313.45,10.52,15.49,394.7,2318.99,8771.26,1.26,45.41,371.64,2388.11,8119.55,8.6462,0.03,369,2319,100.0,28.44,17.0859,2023-05-26,1
220,118,42.0016,0.84,100.0,445.0,549.77,1352.35,1123.79,3.91,5.72,138.87,2211.67,8309.26,1.02,42.33,130.71,2387.72,8070.62,9.3799,0.02,332,2212,100.0,10.54,6.3343,2023-05-27,1
220,119,9.998,0.2512,100.0,489.05,605.01,1502.09,1314.33,10.52,15.5,394.95,2319.03,8767.65,1.26,45.53,371.08,2388.15,8120.89,8.6584,0.03,370,2319,100.0,28.61,17.0661,2023-05-28,1
220,120,9.9989,0.2519,100.0,489.05,604.86,1504.75,1307.22,10.52,15.49,394.35,2318.95,8767.04,1.26,45.57,371.57,2388.18,8118.11,8.6642,0.03,369,2319,100.0,28.71,17.2078,2023-05-29,1
220,121,20.0062,0.7,100.0,491.19,607.12,1486.99,1259.27,9.35,13.66,334.76,2323.94,8715.53,1.07,44.52,314.81,2388.02,8051.84,9.2499,0.02,368,2324,100.0,24.38,14.6789,2023-05-30,1
220,122,0.0016,0.0019,100.0,518.67,642.39,1582.19,1405.55,14.62,21.61,553.18,2388.1,9043.79,1.3,47.61,521.19,2388.15,8123.45,8.476,0.03,395,2388,100.0,38.99,23.3316,2023-05-31,1
220,123,25.0078,0.6209,60.0,462.54,536.82,1262.78,1047.49,7.05,9.03,175.3,1915.16,8000.41,0.94,36.94,164.2,2027.99,7863.26,10.9054,0.02,309,1915,84.93,14.14,8.5052,2023-06-01,1
220,124,25.0043,0.6201,60.0,462.54,536.58,1268.13,1045.38,7.05,9.03,175.64,1915.2,8001.22,0.94,36.7,164.46,2028.1,7864.24,10.9087,0.02,308,1915,84.93,14.34,8.5413,2023-06-02,1
220,125,25.0018,0.62,60.0,462.54,536.45,1259.66,1049.83,7.05,9.02,174.99,1915.2,8003.18,0.94,36.85,164.88,2028.06,7869.24,10.9138,0.02,309,1915,84.93,14.39,8.5043,2023-06-03,1
220,126,42.0033,0.8403,100.0,445.0,549.26,1356.48,1131.79,3.91,5.71,138.43,2211.69,8315.49,1.02,42.11,130.32,2387.8,8073.26,9.3786,0.02,331,2212,100.0,10.37,6.3249,2023-06-04,1
220,127,25.0026,0.621,60.0,462.54,536.88,1261.15,1047.99,7.05,9.03,176.07,1915.26,8005.91,0.94,36.77,164.54,2028.15,7871.83,10.8911,0.02,307,1915,84.93,14.44,8.5645,2023-06-05,1
220,128,42.0072,0.84,100.0,445.0,549.42,1360.92,1132.08,3.91,5.71,138.39,2211.69,8316.34,1.02,42.04,130.36,2387.76,8074.58,9.3743,0.02,330,2212,100.0,10.71,6.4262,2023-06-06,1
220,129,10.0009,0.2505,100.0,489.05,605.03,1508.45,1311.77,10.52,15.49,394.35,2318.99,8771.63,1.26,45.66,371.64,2388.2,8123.02,8.6513,0.03,369,2319,100.0,28.51,17.1362,2023-06-07,1
220,130,35.0072,0.8402,100.0,449.44,555.88,1363.13,1126.47,5.48,8.0,193.59,2222.77,8346.29,1.02,42.12,183.17,2387.84,8063.53,9.3737,0.02,334,2223,100.0,14.81,8.9348,2023-06-08,1
220,131,0.0018,0.0015,100.0,518.67,642.55,1584.32,1413.25,14.62,21.61,553.5,2388.11,9046.3,1.3,47.42,521.28,2388.12,8125.62,8.4816,0.03,394,2388,100.0,38.68,23.2883,2023-06-09,1
220,132,42.0053,0.84,100.0,445.0,549.69,1356.77,1130.01,3.91,5.72,138.31,2211.66,8310.67,1.02,42.16,130.59,2387.74,8073.75,9.3955,0.02,331,2212,100.0,10.34,6.2919,2023-06-10,1
220,133,42.0064,0.84,100.0,445.0,549.39,1357.33,1129.52,3.91,5.72,138.86,2211.7,8319.19,1.02,42.05,130.62,2387.85,8076.25,9.4052,0.02,331,2212,100.0,10.6,6.262,2023-06-11,1
220,134,0.001,0.0,100.0,518.67,642.5,1590.66,1403.31,14.62,21.61,553.42,2388.09,9048.39,1.3,47.59,521.49,2388.18,8122.74,8.4174,0.03,391,2388,100.0,38.8,23.2423,2023-06-12,1
220,135,41.9993,0.84,100.0,445.0,549.62,1354.14,1124.3,3.91,5.72,139.26,2211.77,8304.9,1.02,42.24,130.67,2387.82,8082.73,9.3531,0.02,330,2212,100.0,10.44,6.3792,2023-06-13,1
220,136,35.0019,0.84,100.0,449.44,555.77,1357.81,1136.67,5.48,8.0,194.96,2222.83,8341.32,1.02,42.03,182.51,2387.9,8058.61,9.3102,0.02,333,2223,100.0,14.74,8.7457,2023-06-14,1
220,137,34.9992,0.84,100.0,449.44,556.04,1375.05,1127.89,5.48,8.0,194.24,2222.86,8340.62,1.02,42.05,183.2,2387.84,8057.29,9.3466,0.02,335,2223,100.0,14.88,8.9808,2023-06-15,1
220,138,20.0031,0.7,100.0,491.19,607.43,1481.98,1253.7,9.35,13.66,334.19,2323.97,8716.73,1.08,44.42,314.52,2388.07,8055.29,9.2265,0.03,366,2324,100.0,24.39,14.6902,2023-06-16,1
220,139,0.003,0.001,100.0,518.67,642.68,1595.88,1409.56,14.62,21.61,553.21,2388.17,9047.54,1.3,47.6,522.19,2388.09,8128.03,8.4337,0.03,393,2388,100.0,38.81,23.3486,2023-06-17,1
220,140,10.0066,0.2518,100.0,489.05,604.48,1500.54,1317.88,10.52,15.5,394.2,2319.01,8776.87,1.26,45.54,371.11,2388.2,8123.39,8.6601,0.03,369,2319,100.0,28.76,17.0482,2023-06-18,1
220,141,35.0027,0.84,100.0,449.44,555.49,1372.83,1133.18,5.48,8.0,194.12,2222.82,8344.85,1.02,41.97,183.27,2387.85,8056.11,9.3564,0.02,336,2223,100.0,14.76,8.9849,2023-06-19,1
